date,equity,qqq_bh,tqqq_3x_bh,w_net
1986-07-15,0.9147282310465192,1.11428135645869,1.315254233646281,-0.47
1986-07-16,0.9046313861134475,1.12296673489943,1.3458820071247908,-0.46
1986-07-17,0.8955266090523363,1.1311187445419195,1.3750618469974423,-0.46
1986-07-18,0.9013550137804526,1.125747506838,1.355339277988163,-0.46
1986-07-21,0.9070811344847634,1.1205286768268676,1.336357939366732,-0.46
1986-07-22,0.9042318848207259,1.1230428806193198,1.3452234379338912,-0.46
1986-07-23,0.9061384478427061,1.1212905990377953,1.3387958039271943,-0.47
1986-07-24,0.9051837414661574,1.122090535982164,1.3415309634865416,-0.48
1986-07-25,0.8964664834768411,1.1295568853866231,1.3681800308250616,-0.47
1986-07-28,0.9199118957095493,1.1085672886357552,1.291775829016605,-0.46
1986-07-29,0.9312109707037728,1.0986628811587338,1.2570264302729741,-0.47
1986-07-30,0.9282984141717265,1.1010628082448475,1.2651417920496266,-0.47
1986-07-31,0.926580494855461,1.1024722597073568,1.2698772505510096,-0.47
1986-08-01,0.9311878606780208,1.0985486044523955,1.2561954612343207,-0.48
1986-08-04,0.946626469874382,1.0858633087837966,1.2125562465448292,-0.59
1986-08-05,0.9543690290560315,1.0807968864654511,1.1954657199976086,-0.6
1986-08-06,0.9702355688819372,1.0707782022820913,1.1621045977803002,-0.6
1986-08-07,0.96831494536715,1.0719210855984829,1.1657126940040312,-0.6
1986-08-08,0.9484373512619325,1.084111027202272,1.2053689945912704,-0.6
1986-08-11,0.9106497708674931,1.1080720508239532,1.2851750081596744,-0.6
1986-08-12,0.8923386278795076,1.1204144001205294,1.3279951349087697,-0.6
1986-08-13,0.8728996805409178,1.1339377637199457,1.3759525922379034,-0.6
1986-08-14,0.8606030112008972,1.1427754336004654,1.4079904650902926,-0.6
1986-08-15,0.8648903743519921,1.139575569569983,1.396026114150027,-0.6
1986-08-18,0.8700959425570818,1.1357281762879188,1.381750752747209,-0.6
1986-08-19,0.8750357387380803,1.1321092201655238,1.3684077217882837,-0.6
1986-08-20,0.8626889893738572,1.140947006299051,1.4003220179707263,-0.6
1986-08-21,0.8599946264452574,1.1428897103068036,1.4073389103070475,-0.6
1986-08-22,0.8502958309973643,1.150013345845255,1.4335179306555919,-0.6
1986-08-25,0.8607408255330022,1.1421279043488834,1.4038904114791484,-0.6
1986-08-26,0.8478234781837409,1.1516132197339926,1.4387316420587528,-0.6
1986-08-27,0.8390408039304648,1.1582034864741932,1.4632917908475684,0.0
1986-08-28,0.8389401190339931,1.1583939089004214,1.463871274082394,0.0
1986-08-29,0.8389401190339931,1.155765428401631,1.4537640603193718,0.0
1986-09-02,0.8389401190339931,1.1377851570020099,1.385773991652177,-0.6
1986-09-03,0.8339367456851174,1.1414422441108534,1.3990017938958519,-0.6
1986-09-04,0.8181077898202369,1.1534417632884144,1.4429871944952117,0.0
1986-09-05,0.8180096168854585,1.140299360794462,1.393522389111602,-0.6
1986-09-08,0.8485574972736944,1.1165288758520167,1.3062395214601346,-0.6
1986-09-09,0.8567417871517866,1.110509992643508,1.2849878511879709,-0.6
1986-09-10,0.8674832556496653,1.1027389441064823,1.2578869296282849,-0.6
1986-09-11,0.9351819162680629,1.0548931588360175,1.0940325344143758,-0.53
1986-09-12,0.9719021699742818,1.0287988925273481,1.0127388686654462,-0.5
1986-09-15,0.9728747372986067,1.028075101302869,1.0105029304103341,-0.5
1986-09-16,0.9699074766698587,1.0301321982699676,1.0164704963986617,-0.5
1986-09-17,0.9571635937344681,1.0391222758432745,1.042984224050587,-0.49
1986-09-18,0.9391143117625591,1.0524169697770065,1.0829151357272464,-0.48
1986-09-19,0.9359357758484936,1.0548550278495687,1.090335985196946,-0.48
1986-09-22,0.9196847351686143,1.06754020726516,1.129565549360236,-0.47
1986-09-23,0.9247771103745186,1.0633118528776322,1.1160336502299824,-0.47
1986-09-24,0.9278180127977497,1.06079764908518,1.1080085530777601,-0.48
1986-09-25,0.9433178536159135,1.0484552997886036,1.069225889716174,-0.48
1986-09-26,0.9435699457045217,1.048226746375927,1.0684226935802452,-0.48
1986-09-29,0.9637710153974293,1.032608271075971,1.0205606403780114,-0.48
1986-09-30,0.9436564235871508,1.047540969884889,1.0647368479975612,-0.46
1986-10-01,0.9363175637890203,1.0534074454006106,1.0825216613333468,-0.46
1986-10-02,0.9366962078310221,1.0530646152815955,1.0813595002606722,-0.47
1986-10-03,0.9334505692034982,1.0556168338074885,1.0891167510111202,-0.47
1986-10-06,0.9280882269234662,1.0598834354344726,1.102216870342557,-0.49
1986-10-07,0.9364742584411779,1.0533312996807207,1.0816681948501314,-0.49
1986-10-08,0.9263730423225243,1.0610262024978565,1.1052687698118402,-0.48
1986-10-09,0.9272858869616298,1.0602642802869289,1.102780234818541,-0.6
1986-10-10,0.9187539021268731,1.0656355179908483,1.1194328833071865,-0.6
1986-10-13,0.9091822730272928,1.0717686779056954,1.1386524055582203,-0.6
1986-10-14,0.9057556305079568,1.0739780663125733,1.1455834991326976,-0.6
1986-10-15,0.8925756020363752,1.0826254300198723,1.1731438533738148,-0.6
1986-10-16,0.8947849483225084,1.081101585598017,1.168076038090158,-0.6
1986-10-17,0.9027345884843729,1.075730464147105,1.1505527931619073,-0.6
1986-10-20,0.9152835916683159,1.06738791582538,1.1236724934579605,-0.6
1986-10-21,0.9172881540627825,1.0660546100827606,1.1193524101128638,-0.6
1986-10-22,0.9128096358284129,1.068911643994228,1.1282432013641088,-0.6
1986-10-23,0.8910910929578021,1.0830062748723288,1.1727644350959374,-0.6
1986-10-24,0.8931265514816685,1.0815968234098194,1.1680716213975997,-0.6
1986-10-27,0.8953959165236474,1.080034964254523,1.1628978645908272,-0.6
1986-10-28,0.8869872387973884,1.0856347553711192,1.1808730670691185,0.0
1986-10-29,0.8868808003287327,1.0904727405297954,1.196545465591842,0.0
1986-10-30,0.8868808003287327,1.1030436432390482,1.237810242469556,0.0
1986-10-31,0.8868808003287327,1.1007579928592728,1.2299951867244385,0.0
1986-11-03,0.8868808003287327,1.1032721966517247,1.2383037740378522,0.0
1986-11-04,0.8868808003287327,1.1120718517988033,1.2678133683014898,0.0
1986-11-05,0.8868808003287327,1.1137098566739894,1.2732923127205051,0.0
1986-11-06,0.8868808003287327,1.1078434974112752,1.2530476870333918,0.0
1986-11-07,0.8868808003287327,1.1040341188626521,1.2399998504142744,0.0
1986-11-10,0.8868808003287327,1.0993485413967632,1.224091425845829,0.0
1986-11-11,0.8868808003287327,1.1073863905859218,1.2508221244999738,0.0
1986-11-12,0.8868808003287327,1.1091386721674463,1.2566382615295646,0.0
1986-11-13,0.8868808003287327,1.0926439979502243,1.2004513980258873,0.0
1986-11-14,0.8868808003287327,1.093329774441262,1.20259500652217,0.0
1986-11-17,0.8868808003287327,1.0909679783415969,1.1946845994621427,0.0
1986-11-18,0.8868808003287327,1.0716544011993563,1.1311193833364297,-0.6
1986-11-19,0.8993771151726099,1.0631594451848443,1.1041104166736024,-0.6
1986-11-20,0.8788486749816287,1.0766065468113635,1.1458982513025993,0.0
1986-11-21,0.8787432131406309,1.088720342695263,1.1844672080122352,0.0
1986-11-24,0.8787432131406309,1.1008722695656112,1.2240139141097803,0.0
1986-11-25,0.8787432131406309,1.1105862546164045,1.2562966359877727,0.0
1986-11-26,0.8787432131406309,1.1189668176715706,1.2846148079807427,0.0
1986-11-28,0.8787432131406309,1.1271189435670674,1.3125667304059125,0.0
1986-12-01,0.8787432131406309,1.1188525409652321,1.2835596343239566,0.0
1986-12-02,0.8787432131406309,1.1341663171326215,1.3361392285674072,0.0
1986-12-03,0.8787432131406309,1.1434230791050537,1.3687249586225194,0.0
1986-12-04,0.8787432131406309,1.142661156894126,1.3658557304599994,0.0
1986-12-05,0.8787432131406309,1.135537637608682,1.3401780967566694,0.0
1986-12-08,0.8787432131406309,1.1263951523425884,1.3076775179382167,0.0
1986-12-09,0.8787432131406309,1.1189288029381292,1.2815464250333075,0.0
1986-12-10,0.8787432131406309,1.1196144631761595,1.2837777587636063,0.0
1986-12-11,0.8787432131406309,1.1129480507160692,1.260721324603217,0.0
1986-12-12,0.8787432131406309,1.1045673714078956,1.2321184463998296,0.0
1986-12-15,0.8787432131406309,1.0976724055351286,1.2089251492542865,0.0
1986-12-16,0.8787432131406309,1.10083425483217,1.2192545545365852,0.0
1986-12-17,0.8787432131406309,1.0898250950252057,1.1825556637418508,-0.6
1986-12-18,0.8806874794623074,1.0883775125762478,1.1777284318879482,-0.6
1986-12-19,0.8704824126461029,1.0953487404219122,1.2002445338027672,-0.6
1986-12-22,0.8669986002237696,1.097748667508026,1.208017109840318,-0.6
1986-12-23,0.8808119708211702,1.0879965514707841,1.1757045264150212,-0.6
1986-12-24,0.8808715519735576,1.0879204057508942,1.1753433693690378,-0.6
1986-12-26,0.8792656409171731,1.0889870270943884,1.178686098154474,-0.6
1986-12-29,0.8949375820903992,1.0781684059666599,1.1434422743783677,-0.6
1986-12-30,0.8947716083441096,1.0782445516865498,1.1435733734538522,-0.6
1986-12-31,0.8960849869886912,1.0773303380358425,1.1405533802687637,-0.6
1987-01-02,0.8794360635162971,1.0884156435626966,1.1756500304429969,-0.6
1987-01-05,0.8290231257675089,1.1230428806193191,1.287743358451895,1.0
1987-01-06,0.8566009648052465,1.1356519143150208,1.3309928168018714,1.0
1987-01-07,0.9240126556786679,1.1654794134524233,1.4357375929665719,0.98
1987-01-08,0.9721350167131885,1.1861643110707247,1.5120423051587217,0.95
1987-01-09,0.9951736287893754,1.196068718547746,1.549771714051103,0.95
1987-01-12,1.0369052068313467,1.2137060435753444,1.6181802149040374,0.94
1987-01-13,1.0425902996346008,1.2161059706614583,1.6276220395335395,0.97
1987-01-14,1.1002679362540764,1.2392670573387705,1.7204593828794106,0.96
1987-01-15,1.1290922690404286,1.250580916278301,1.767412794271257,0.96
1987-01-16,1.0966957634687633,1.2381623050088275,1.7145882820437428,0.96
1987-01-19,1.1731674686692588,1.2681802265724582,1.8391266662788328,0.92
1987-01-20,1.1743176007496428,1.2686754643842604,1.8411024576303334,0.91
1987-01-21,1.1307010534308173,1.2514569989425595,1.7659611250158556,0.85
1987-01-22,1.1952777930716754,1.2795322164984375,1.8846422822440672,0.86
1987-01-23,1.173508084671516,1.2705420226721234,1.8447336772681784,0.84
1987-01-26,1.1268584820470535,1.2505427852918523,1.7574420578302248,0.78
1987-01-27,1.167162048457024,1.269703954741306,1.8380552648466055,0.81
1987-01-28,1.1835710139055802,1.2770941584258753,1.8699712972066895,0.82
1987-01-29,1.1507326274821785,1.262732843148649,1.8067042931320552,0.78
1987-01-30,1.165826704720795,1.2698563624340928,1.8371054009587862,0.78
1987-02-02,1.2251517457706202,1.297512371645051,1.9569569135723472,0.83
1987-02-03,1.2474315474506497,1.3070358180166086,1.999857512869529,0.83
1987-02-04,1.282546394005919,1.321854356372196,2.0676833266775843,0.88
1987-02-05,1.3045737151667869,1.3305016038264876,2.108061135644387,0.9
1987-02-06,1.3043537070641151,1.3304635890930465,2.107675492391376,0.89
1987-02-09,1.28419554855088,1.3228067010093518,2.0710812288347102,0.89
1987-02-10,1.258411553287698,1.3129022935323305,2.0243587174660234,0.87
1987-02-11,1.3279630770328084,1.3407488414225244,2.1529713423100327,0.86
1987-02-12,1.3333981090676683,1.3429202150959612,2.163222385895054,0.86
1987-02-13,1.387934331425122,1.3642527582188517,2.2661016701415435,0.87
1987-02-17,1.4805691410068715,1.3991846944080408,2.4399531719567547,0.87
1987-02-18,1.4291027317448366,1.3805950247432868,2.342463768113221,0.83
1987-02-19,1.4026618385199996,1.3703858018806914,2.2902698816052784,0.85
1987-02-20,1.3789761571594121,1.361357593320936,2.2447817865802424,0.88
1987-02-23,1.3588836417656376,1.353891243916477,2.2076291074933594,0.89
1987-02-24,1.3839784635664636,1.3633004135816964,2.2534417119171954,0.95
1987-02-25,1.4285808863950986,1.3787664811888654,2.329915661764719,0.96
1987-02-26,1.456067368039811,1.3880232431612978,2.3766169033216507,0.96
1987-02-27,1.4689365077524306,1.392327859521723,2.398497340515262,1.0
1987-03-02,1.4281501329320034,1.3794902724133447,2.3319200411578973,0.98
1987-03-03,1.4164137249598274,1.3756808938647216,2.3123749602964345,1.0
1987-03-04,1.480044655955502,1.3963276604965744,2.4162652785418652,1.0
1987-03-05,1.5136970036839956,1.4069558591980746,2.4712048366359967,1.0
1987-03-06,1.504082707535822,1.4040226795667177,2.455508898093215,1.0
1987-03-09,1.4596183942848744,1.3902327478211833,2.382918131449682,0.99
1987-03-10,1.5067512710497573,1.4053940000427785,2.4606475546577244,0.99
1987-03-11,1.527105657321534,1.411831859090192,2.4942236866804848,1.0
1987-03-12,1.5136041780041884,1.4077177814090023,2.4721766911298317,1.0
1987-03-13,1.4740130980535655,1.3954895925657569,2.407512397483625,1.0
1987-03-16,1.4633679138600604,1.392175451828936,2.390125568999399,1.0
1987-03-17,1.5393851185169374,1.416326897876845,2.514284820280917,1.0
1987-03-18,1.542837673823269,1.4174316502067876,2.519923894800653,1.0
1987-03-19,1.590330138956882,1.4320216351496982,2.5974935573411124,1.0
1987-03-20,1.6375145861886145,1.4462305427341375,2.6745601328205386,1.0
1987-03-23,1.6263565891087413,1.4429925477172065,2.6563357246817283,1.0
1987-03-24,1.6462917582519982,1.4489351689528178,2.688895928469402,1.0
1987-03-25,1.6465216247020782,1.4490495619121637,2.6892713704034414,1.0
1987-03-26,1.6596066412708264,1.4529350861806767,2.710643188369061,1.0
1987-03-27,1.616237504688057,1.440326052484975,2.6398081773850652,1.0
1987-03-30,1.4823273020061958,1.4005942621235585,2.4210920251800117,1.0
1987-03-31,1.53552196908465,1.4173935192203395,2.507975120479846,1.0
1987-04-01,1.5362394134796147,1.4176602036194648,2.509146925722054,1.0
1987-04-02,1.5753476114754912,1.429735984769923,2.573022526042463,1.0
1987-04-03,1.6683754380971794,1.4579253627791318,2.7249653047046185,1.0
1987-04-06,1.656573823028481,1.4545349600694137,2.7056896723335497,1.0
1987-04-07,1.5658247564098016,1.4280217179218395,2.5574688029036645,0.98
1987-04-08,1.6109837282416493,1.4420783340664993,2.6327428713055805,0.96
1987-04-09,1.597345245769281,1.4378879944124123,2.6095365199291938,0.96
1987-04-10,1.5863493355879583,1.4344977079557018,2.590824333474811,0.98
1987-04-13,1.4786890420433645,1.4014323300543756,2.411415830402567,0.88
1987-04-14,1.3889747587982635,1.3692811658037565,2.24521584299505,0.43
1987-04-15,1.41605840960814,1.3901184711148449,2.347498598473467,0.41
1987-04-16,1.4282627188645614,1.3999084856325203,2.39686767896053,0.83
1987-04-20,1.396672576457856,1.3875661363359442,2.3332384101576813,0.42
1987-04-21,1.4207541799284906,1.4066891747989492,2.429479634949177,0.81
1987-04-22,1.4078165039787085,1.4015084757742653,2.402400825955766,0.41
1987-04-23,1.405906333381647,1.400099024311756,2.3949192102325556,0.41
1987-04-24,1.3739035044844086,1.3742333114157634,2.261953703477836,0.39
1987-04-27,1.3664937018505052,1.367947860061137,2.230696703537845,0.4
1987-04-28,1.3821005285581007,1.3810140005821923,2.2944002414834617,0.43
1987-04-29,1.3914277867726568,1.3882899275604232,2.3304415905244356,0.44
1987-04-30,1.4176729567580555,1.4081748882343559,2.430354202114389,0.85
1987-05-01,1.4369984229921149,1.415793645331602,2.4695653154712494,0.85
1987-05-04,1.4491052352216929,1.4205172375309323,2.4940432690303194,0.91
1987-05-05,1.51866016549879,1.4455448824961075,2.6256260766934765,0.86
1987-05-06,1.5094316838521094,1.442192610772838,2.6071040373081837,0.91
1987-05-07,1.5249566988726924,1.4476781251830957,2.636599660608747,0.92
1987-05-08,1.5324591147027444,1.450306605681886,2.6507047713270007,0.93
1987-05-11,1.5071619564792378,1.4417736349339327,2.6036602958244393,0.92
1987-05-12,1.5011990678651737,1.4397546689532827,2.5924691728184084,1.0
1987-05-13,1.5324867645076357,1.449811367870084,2.646542386537096,1.0
1987-05-14,1.5430889933337752,1.453201770579802,2.66485200501472,1.0
1987-05-15,1.4742547218017168,1.4316406740442345,2.545978014403437,1.0
1987-05-18,1.4163289748310859,1.4129366114201345,2.4459426025616575,0.5
1987-05-19,1.3704106901719342,1.3825377287510399,2.2878337666397663,0.5
1987-05-20,1.3730061347202813,1.384328141319013,2.2964997026540352,0.5
1987-05-21,1.3838207490686332,1.3916421992836927,2.332676902460019,0.5
1987-05-22,1.3721622472654367,1.3838710344936596,2.2933719304946703,0.5
1987-05-26,1.4120955262771806,1.4107652377466975,2.4268574003954173,0.5
1987-05-27,1.4210064704505767,1.4167459899687573,2.457486476699809,0.5
1987-05-28,1.445639073016657,1.433164402213082,2.542685649188966,1.0
1987-05-29,1.4605704896926341,1.4381928097979864,2.5692022813083253,1.0
1987-06-01,1.392881760257334,1.4160221987442785,2.4501350816686607,0.5
1987-06-02,1.3773864807434022,1.4056606844419035,2.3961114679430384,0.5
1987-06-03,1.3914292756718085,1.4152602765333508,2.444969362862649,0.5
1987-06-04,1.396923425744672,1.4190316403485328,2.464277607755852,1.0
1987-06-05,1.3838226566335432,1.4146888930016588,2.441413297039517,0.5
1987-06-08,1.4042978388373877,1.428783640132767,2.514148383654831,1.0
1987-06-09,1.4476022038382181,1.4435640475019056,2.5919286504653485,1.0
1987-06-10,1.4599529363018555,1.4477162561695438,2.6140426105310737,1.0
1987-06-11,1.4516281843039738,1.445011513697856,2.599137159880254,1.0
1987-06-12,1.4674450680087154,1.4503066056818856,2.627457256331268,1.0
1987-06-15,1.4497264879837342,1.4445163921390611,2.595732176685393,1.0
1987-06-16,1.4849110009977997,1.4562492269174967,2.6587299719996222,1.0
1987-06-17,1.4889619223427042,1.4576206636465647,2.665983138005311,1.0
1987-06-18,1.513331982082704,1.4656202655962671,2.709617677857612,1.0
1987-06-19,1.5056329332791647,1.4631823237767123,2.6958325474382785,1.0
1987-06-22,1.5254778179356232,1.4696581975575669,2.7313647709799906,1.0
